,SVMScore25,SVMScore75,SVMScoreMax,SVMScoreMean,SVMScoreMedian,SVMScoreMin,SVMScoreStd,dataFileHandleId
62,626.4998483379725,888.8470567804848,967.1438445032031,660.1258200202071,776.3660406310146,-182.56816581421344,357.16655942110344,17286554
63,585.0400173708075,724.8366176374002,784.2139779563413,367.18438718972965,667.2276920084387,-1829.691523676886,833.3494602633165,17286560
64,-177.414885924175,355.5601506125372,632.2218640219544,-46.56536149255283,178.37024304253873,-1632.0417549934575,620.4954461134186,17286573
65,-108.77624795247971,517.9414224291043,663.6896096053783,177.66573989273326,194.07871795255596,-496.28797758663404,351.22354142246473,17286574
66,-483.0911788952198,-111.46359189503869,166.04912008321708,-314.8351252244647,-194.983953088745,-1141.1216906512636,371.31285845233214,17286581
67,-594.9851566378993,-323.3091287646579,-190.26023925049594,-548.1090385496791,-519.0249007641668,-1310.0544284014854,324.97404887637236,17286587
68,-776.2910234003348,-665.355229950282,-622.9185500536696,-799.1804247635376,-717.8446539486204,-1472.7891614672462,261.25779563931906,17286591
69,-1164.5024963780006,-909.9215120935204,-903.5802149875894,-1119.7467207361274,-1039.172621829332,-1768.3590412088379,273.24860490927995,17286597
70,-725.225745320157,-2.6370444157369093,441.9563644916725,-275.7788379469855,-240.81674787698648,-817.4785839639858,414.3481254789702,17286652
71,-258.27402676353836,461.3037175480574,580.3988545640955,68.11451984568185,121.75661018294386,-1120.9913956926046,465.36518587282774,17286654
72,-11.815591836975955,226.53134753880659,509.27744646718565,23.40946997494832,163.34810888114043,-1312.6170179580529,418.0086337926498,17286657
73,-22.380033356583453,340.6431653384418,535.2405994324381,121.35627014610036,284.8872044552181,-917.7132488288482,376.124054004517,17286660
74,-275.4961245048811,438.7116154621975,552.2645261766093,-34.08566877988059,377.2224494509842,-1457.4365345919175,707.8247184211048,17286667
75,492.85965809459935,796.4775931239861,845.7528480240494,429.0872772730511,696.96929899713,-1165.612458679598,638.6578879888007,17286673
76,354.1902644967762,618.1199495022308,636.7108461055764,447.6993748450512,525.465401434227,-14.973405420470954,212.9343187248467,17286677
77,320.59753592102743,592.106226861076,619.7696998395131,378.1121680491543,565.4698567962819,-544.739067064369,367.88401532723265,17286683
78,-181.12748369573313,302.34620628757955,390.1561138237448,5.21715424612366,207.0257236618138,-841.40477130308,411.21214281212906,17286695
79,-394.0347688575438,358.9502531173812,480.7146245690351,-31.43562903666526,108.82604783531906,-998.7674755670355,459.7781767860453,17286697
80,-776.5313317953669,-203.44306355775018,3.767920769520515,-469.78911303426895,-385.9084616586912,-946.905211851501,336.6809777703104,17286703
81,-797.9667499502243,-567.5104338452888,-361.8549757602884,-769.4476872651188,-669.5258661325563,-1634.4467872750338,366.7745292435804,17286709
82,-958.0681742979375,-791.7190972057364,-700.7842536506162,-931.2488851089843,-882.41066542559,-1444.648395876091,217.833354556077,17286713
83,-1197.2742087748597,-1039.1091650750757,-944.217314982242,-1174.3650499020046,-1138.4781649207348,-1665.777417330415,210.73296856169029,17286719
84,-439.7771693169335,-35.50484880751833,74.5802892127258,-292.7904774904637,-210.10763232207137,-1115.5341834937017,307.4136851618879,17286773
85,-381.08163352678554,25.29666355285144,138.09468194306555,-220.90932279430916,-198.71001883090685,-936.9179782014955,285.3503406279898,17286775
86,-1270.4251303095273,-1107.4823253541363,-1011.7159119582452,-1200.0113093592233,-1167.6634948747464,-1536.3513917192536,118.75961412789682,17286779
87,-1218.895709844719,-1059.3996898844825,-979.3927110128539,-1164.7249434653454,-1113.3708456304742,-1541.6106457005537,150.45465461399564,17286781
88,-1036.8417920694847,-137.4218549734121,89.4259125532476,-740.4011427202121,-376.11597838052194,-2303.8290242629146,851.7014327205492,17286787
89,-309.79303248140945,-6.999917827813306,144.77121436881725,-182.18296141627098,-44.60196621754926,-729.9947407683271,284.8054977681612,17286793
90,-21.2006831511535,278.96638175809903,347.2652427533458,53.437512049512776,220.94184826483593,-707.1826943340377,341.43291984366067,17286797
91,-42.3985390730619,130.59788909590327,230.96153993018106,-118.6262748563351,66.32375827130522,-1325.419696992676,477.87922545202764,17286803
92,-558.3581522382076,-315.13236079552155,-107.20913314624067,-438.44992894626,-416.1928362401932,-798.9680380901932,197.2496673766217,17286817
93,-510.72822666876084,-229.85217598630288,-2.942400175617422,-396.2029355583001,-271.5119833798276,-1458.5381982051413,302.57986847264215,17286819
94,-682.933443131946,-470.94075789734467,-382.26442575951114,-667.3203234852764,-589.6721310570468,-1371.210123562434,295.7098553195648,17286825
95,-1020.0784031540063,-855.5790467997003,-826.2111086120385,-976.3973101326657,-962.8714506194937,-1264.1714269139327,137.76408649650804,17286831
96,-1056.6249381295406,-908.1140615615213,-841.2530078933053,-1031.580746577671,-979.8921883804776,-1498.0586701562647,194.1425368597598,17286834
97,-1417.567249007985,-1226.114448353735,-1187.2853685413052,-1328.982482001038,-1312.268477055035,-1543.662343661294,119.07858467667981,17286841
98,-196.58159125397015,205.45375292926474,332.1405543442593,-11.120303296107219,7.791841069127713,-525.911786736835,248.9313990241231,17286906
99,-99.8463766354821,310.74070285254584,501.54435348441575,37.26767908949902,172.95768277913749,-829.7049046589375,355.8650156081993,17286909
100,-89.11400815420234,396.9397383967257,491.869651201579,66.31014904525107,254.16046677271015,-1465.9236848031082,466.0060634847199,17286914
101,-232.40383732626515,308.14979351511533,520.3009083214524,11.607457257371568,-11.42112495061474,-756.3531872704455,336.7246024390103,17286916
102,314.90014509150956,375.9597452195227,420.8210559093218,294.5996100992269,354.5423850633506,-114.54603886090445,161.3940932377822,17286921
103,234.56469043543677,486.56778349636795,498.3017226277152,294.0708273830776,348.50632669384186,-167.78209973076355,223.9399814993267,17286928
104,316.52940647116486,592.1126885748292,632.043183712216,359.5793796524615,537.3226072367761,-294.2296122416724,359.77170123591145,17286932
105,-300.99593594580307,157.15776451633974,414.98563127781017,-112.62253171050278,-124.09183547518637,-827.2085074936886,381.4808747096814,17286938
106,-368.2241773166352,141.65600317648295,305.0200124312946,-109.15438372734779,-7.68885141220062,-761.4670209504893,307.85154744805925,17286950
107,-258.1377297027889,233.3246571342229,471.90386806862716,-80.50095266045305,-144.49048442991625,-1468.5845591815257,447.54056402096256,17286952
108,-675.484948057946,-278.4938597039908,-73.52524915331105,-473.8755176745292,-445.5611762165307,-927.6902615890353,284.49671476770646,17286958
109,-1093.1693562647006,-897.5766491508637,-887.3306341534419,-1004.7774656826579,-980.2891397761636,-1172.914350187088,107.58135882955348,17286968
110,-1494.9769453747829,-1208.1835886334263,-1154.7439248082007,-1402.2728895185783,-1322.5567313398058,-2000.3116332756028,260.0863603853001,17286974
111,-198.9003307373855,363.60798369710665,554.9633048367591,-6.622155486538391,8.636300665146791,-870.4134531377347,399.9076829778859,17287028
112,-340.5768649948118,466.01821322701926,621.7153000819535,59.35437761049343,164.54871842850798,-762.6171653885247,485.2954986342923,17287030
113,-339.88706769296533,106.83525575164367,198.80389809408598,-170.28085207765687,18.19703720977759,-979.5404115582346,357.98397477947105,17287034
114,-161.24187325765138,209.91446041336656,341.1127261340848,-36.029518852016494,56.49732862337305,-2271.3298441945763,481.2842816858714,17287036
115,571.2596469594977,645.7798310990939,713.0448942073458,561.1102085511557,604.0223018250742,122.63287013264426,175.90603823919878,17287042
116,-464.62211067391667,809.0670908673072,964.3265900405013,228.4891764685466,649.1992827014044,-958.8820429895677,743.2189610587905,17287048
117,671.52867160135,928.183363604277,971.8349428977244,590.9819465403508,871.0970015453652,-1086.1885092490345,651.3563889062782,17287052
118,513.1899001054032,689.2564494164042,782.3574923225046,539.442443793788,592.4063161604233,0.6290118962451743,228.76000684904488,17287058
119,-272.0597761575291,265.88459796029156,481.05141640389274,-49.12539281814179,72.01885383564513,-965.561689081926,428.6357341026685,17287070
120,47.388816139636674,511.1270424531026,625.6208928137312,135.6868204688599,186.7705353197025,-955.8830555891122,465.5989585352446,17287072
121,-218.78857894367474,-45.368852537397174,-9.06323801376766,-257.8288345967156,-118.11178617463179,-1230.9449645073526,379.19161268534265,17287078
122,-618.9666533376105,-411.4639708855325,-376.3423312281709,-589.559160193559,-479.13600712608786,-1091.6562082539497,259.29421807022635,17287084
123,-845.5772847405634,-613.3226823266516,-518.3329865580574,-768.1581517207351,-722.7587269521957,-1195.638188355489,216.3115417060338,17287088
124,-1249.4801143437644,-945.4478710888329,-924.3542058576488,-1101.2399266741295,-1074.5264219541746,-1311.9500416504775,160.17313619578096,17287094
125,102.19877667926517,581.1900545937926,678.1431951500495,210.26706851858367,237.97365684349052,-875.8351870891665,456.2829579321202,17287148
126,145.50683928089302,667.4447368617455,766.6890217175855,394.4610483734234,541.4586534228074,-291.663419308627,354.1149461637443,17287150
127,270.01543760499953,640.7527898348242,750.2518599178493,387.3636475438654,483.40950826128346,-653.2041292138576,367.9877486193226,17287153
128,110.79242697238624,575.4196614005459,758.0342156594083,289.9646946319632,430.27388027870484,-1048.7362700818721,436.3069879621753,17287156
129,575.4685710022999,937.7287860303456,994.9072299562727,543.056044769948,881.5068034883438,-1069.7300820978335,684.5574809484815,17287162
130,327.0557568269621,868.135497655943,1000.5076110022032,628.1615417108351,726.3214999515494,198.41837201176213,301.33922200494,17287168
131,688.3432551106295,986.955722213745,1026.664743816325,774.13877845855,847.4399167215536,145.07657678308215,279.8399619737936,17287172
132,252.27582158144492,824.5117615724879,869.2570919041591,401.90644023157046,712.3415181982987,-1063.4066165598665,621.5293999856607,17287178
133,-419.047575377493,399.0935570400595,537.1692786548156,-52.725003763232266,191.25675103572416,-1633.100146277761,602.9946992225197,17287190
134,78.08783368106663,513.5478235053749,649.0755563386738,104.20580057732327,263.5289533883838,-2088.9674967041065,629.1508748197538,17287192
135,-362.3745918951195,-111.75982793812818,145.1067435657792,-236.7572546292866,-125.57242362219313,-816.718483989124,268.6111510144618,17287200
136,-522.2511629269081,-380.2832744035976,-307.49752185802026,-463.48670419417556,-418.7876394281335,-721.5291555248552,135.02668693625125,17287208
137,-751.6175769234685,-507.33803969565923,-482.58910794873464,-715.4142906943977,-588.3319001487548,-1549.0643630607774,330.7965407164604,17287213
138,-1024.3142308785416,-931.5915780724788,-839.7104193595101,-1021.1096524118942,-973.3066718592133,-1479.2407842857046,186.58052607007608,17287222
139,-346.93992564834207,295.1031387853659,612.7074980599905,-9.01748655031553,2.0464479146708072,-684.0202632953562,393.86362446597803,17287295
140,-99.4382888028099,545.1741562298334,794.830061082534,226.83705902966872,477.25091400395695,-875.5771866069031,490.07294728374796,17287297
141,83.95846146928977,429.534057869005,554.0705272438554,165.3381915670325,298.0908958166185,-1181.4103514840267,400.12192667114925,17287303
142,145.90803576911196,530.5123301248691,639.9078850848177,237.59703169049942,386.9869043498363,-847.4469677973493,410.4662355284481,17287305
143,-10.02178282448898,684.7789693476707,783.9977475461856,61.72746284610645,442.51378470549434,-1839.573398765529,920.3719575394085,17287313
144,549.1027490083605,813.3272961606438,876.6885953588567,667.5984602163446,655.0040797954725,458.9369393210827,147.9253503037902,17287321
145,859.6615994445415,928.6412258718614,983.0671658103188,653.1887440996151,891.5011573251745,-1103.613725828595,665.717037257097,17287327
146,596.898324153268,784.5086294307354,822.7738709444789,461.9256566934689,771.2823624819525,-1306.5561037485331,680.4177000297163,17287337
147,-319.4974636424073,260.3106860921895,526.8835916048515,-7.12729367866784,41.951071395463714,-638.8068773072698,362.25731743275617,17287354
148,81.49183270501203,361.55827679118283,571.0753812640924,215.42027092078345,227.54830413771788,-244.24165279102635,227.4364199322821,17287357
149,-482.94026950974336,-100.44779947367977,112.57113029018592,-362.4007029146552,-333.4242268631466,-1137.8362378245113,382.5745047463656,17287366
150,-654.5739820313077,-493.5279543332878,-378.48207312725594,-605.7735477003799,-606.8492755627358,-1010.5486394503152,185.7627516739423,17287374
151,-949.5060117481123,-668.1643063026168,-644.064421959637,-804.1167885863011,-749.9536312729691,-1040.1708111033956,148.28773067966668,17287380
152,-1037.131584668493,-965.9314900022282,-836.7900271676799,-1094.3607190282735,-980.766711408726,-1892.67298892506,312.11623672848987,17287388
153,47.12349954300953,273.0731688482274,410.48522947130186,139.1090570283605,187.7591271705901,-366.61625697881436,213.08704553187854,17287465
154,-287.8906542481541,339.18814564141485,566.6979419612894,82.66391557885646,265.201932249875,-548.2381498085435,358.7552644511957,17287468
155,-307.0574454091258,342.4552380945688,501.200357098955,-15.180206394154435,155.02048717434673,-1230.4553165166828,461.9810324769831,17287474
156,-70.78143199823114,399.6281914309683,610.5109268886954,150.19037141219505,208.9934131305747,-585.6438478214106,322.9990527425018,17287476
157,176.9658499840972,478.0974782322943,505.3607990548894,32.478885362958295,428.6642868417366,-2161.3991205233856,859.1006220100868,17287484
158,-38.428379193868636,617.7962599416742,721.690849872195,269.5252482879572,516.5707641128179,-565.3462527668755,469.8840968846341,17287492
159,628.4447249723507,748.8279361783158,786.0388031371399,506.5856468005446,700.3165445283944,-852.4639173423977,518.6656150576899,17287498
160,200.8233239644929,573.2969448880718,682.2766778032287,197.767802978998,535.6939820083171,-1293.7547046862649,663.7002048386677,17287505
161,-492.4354977433945,136.14140646540477,326.5297996531158,-266.6277665095494,-190.42211608351977,-1275.829190618616,448.29759012615375,17287523
162,25.56272464082963,337.2108070954805,448.45952207097844,134.65842808463682,224.80155502643356,-811.4997814943554,308.9121928566084,17287525
163,-653.455331147467,-197.31656951460252,-142.72544073344898,-507.5328788555107,-503.4004229861134,-1237.146398505727,340.8681795077346,17287535
164,-599.9740642803924,-400.35673083010755,-327.00065497890546,-516.0648934271599,-518.0934524688981,-761.4519505028404,141.88053528634288,17287542
165,-2361.094727566303,-1079.7192226459754,-850.1468733012914,-1706.0086506131638,-1798.1531861259523,-2361.1258591998912,662.4626067880506,17287548
166,-1854.0129863827378,-1123.9064976253428,-1015.6847416685282,-1544.703649995482,-1596.8606139770218,-2080.206047667589,398.29368676253983,17287556
167,-548.5779994481932,-335.0063870664113,-220.7157834415866,-450.7425659621123,-423.554950468932,-957.6083737076924,165.23323872036102,17289191
168,-849.413657283488,-377.13921606197107,-306.94394739703966,-666.8183411906261,-522.1129403900723,-2456.9764590740474,440.7340965101311,17289194
169,-632.526274803178,-169.97554030920492,-47.56781328034231,-419.52332412675463,-466.55151441358544,-929.9835492617246,264.156649568798,17289197
170,-513.35437335836,-191.8712812826966,-75.75455570468012,-390.27184243673645,-282.9063153339116,-1682.3805997994664,331.55738385164875,17289200
171,-603.2273822583738,238.66804328735384,329.6462903021202,-238.36929121262042,-140.57082461742357,-1032.3981925370385,509.96864585513504,17289206
172,-69.44029067345343,332.4558427394792,383.2168868685767,-13.904830720704751,137.39804722764347,-1213.0330574709474,492.0233406530844,17289211
173,-262.2076163963343,83.84363501368523,155.08465068510168,-170.31641340313988,-171.22519152904147,-811.8739590850257,294.6968940961301,17289216
174,-344.62372233077554,-26.48461960630084,75.95885843912674,-212.4692281874013,-165.79647328929923,-707.0148347894847,247.257631572596,17289222
175,-959.7300876370933,-577.3068620888787,-319.5532650190198,-793.2529428300305,-809.8829317337379,-1383.0138608016287,272.08659579401535,17289234
176,-772.5371666996003,-509.790898774174,-416.3052284979292,-698.6061257174352,-626.9246204432625,-1266.4637628266755,265.220893200056,17289236
177,-781.8339088174022,-354.79594412969357,-266.5561873524689,-612.9495223892671,-551.5136118747347,-1243.4910783313514,310.91909149153975,17289242
178,-1090.7393714094126,-644.3617751707245,-607.2014294958528,-922.5492421453786,-842.9734905554292,-1582.3597852617843,325.1861127343021,17289248
179,-1240.1052966717257,-1065.2548424784227,-963.3167495867167,-1195.232768082198,-1150.4265687857514,-1695.8256012214167,209.58939527669534,17289252
180,-1555.9549053467458,-1382.289335988342,-1295.1898100110648,-1520.5323418987575,-1407.7178679970752,-2118.6967658286253,248.23300057765013,17289257
181,-565.1293604680011,-38.14929285021549,53.89007735352379,-286.92145564013816,-239.15021320721576,-956.2368323295409,283.3477336508273,17289327
182,-417.75177029365614,-146.91985806277023,-13.443590008064803,-323.1048303595072,-217.36617332583774,-1177.6569789541775,261.69262483985193,17289330
183,255.84122555540034,411.9481848010241,622.2275199088613,227.54668588679857,340.4684124805476,-1481.742073049144,426.44452576028567,17289334
184,-140.63894534198198,249.849900342816,511.9158999321003,5.0091718763861275,111.13902512292088,-1406.2176866175535,424.67710795843533,17289336
185,-60.32405796851026,645.5615095965392,757.032759417059,225.85098743527124,337.2405435422479,-746.8570233754381,493.81661769506417,17289343
186,-381.07617170654635,726.1121831711797,783.6298861261089,198.87537782024864,330.39711681774247,-525.5091285413789,546.8323643492389,17289349
187,-248.0714931731178,459.502831913469,652.1751689276721,11.951420889860543,18.01783189490675,-1060.4943783228466,538.1623479083481,17289353
188,144.08604178457642,389.09470228820396,460.23533832873864,232.14109656244983,229.66044968112533,-91.69168031117442,173.6474895222093,17289359
189,-595.7011365366697,-393.6471867047486,-289.79653007381603,-569.2578088298109,-509.22603856010335,-1207.0540641521948,249.18697718397016,17289371
190,-706.9465165817053,-355.8488059599978,-241.4736440826714,-580.9855702707088,-432.58909788481776,-1503.3626784350402,329.87919486338313,17289373
191,-409.45309897491785,-177.460752797066,-75.90587642700348,-421.940721517895,-322.46814151722447,-1437.7666142455164,408.08921133017424,17289379
192,-871.2127362894009,-471.15426462644393,-445.12185922539015,-824.5198233661827,-627.7372908454037,-2175.50651303588,537.7417631854975,17289385
193,-1056.0017169810142,-910.861454575824,-887.658916964969,-1156.8521503108193,-974.74539983505,-2457.9684234867905,496.8362586517923,17289389
194,-1317.7879106310593,-1157.564166750922,-1100.4323951559352,-1314.969297947164,-1221.1870463094206,-2018.666366840973,278.33957449893063,17289395
195,-186.7369645863663,396.20498955359415,536.9697363494288,62.525181084597925,136.2319305296419,-892.5664087253572,373.45195977107494,17289449
196,-88.96051330932096,295.00561016260326,406.8623527202899,63.7279649927956,183.4322713698466,-628.2419174661036,311.2865751943561,17289451
197,203.67124568332065,600.0602074919539,781.9920123713514,281.7029487196965,454.8932890520218,-1220.2373286791562,495.88753493421416,17289455
198,-121.76404887773151,614.7061380095097,803.5806762851998,226.03456036380254,361.7291231601298,-789.734960669532,464.65718036340985,17289457
199,357.69608093722616,762.8207916733659,837.7070700043187,410.13531866350144,704.2408052028468,-971.8542452013621,583.8083872987216,17289462
200,252.6356006289568,845.7627279154603,951.7965424223785,332.9104275803131,524.5906188744448,-1285.3724965455579,701.4773987498033,17289469
201,328.11386769234343,645.7306112532679,760.5105135450949,465.060139310904,557.5200681987549,-176.33389973531712,287.83150356043507,17289473
202,116.39364103389346,294.0128516514019,341.31835124024565,87.85708526082612,257.7878778145107,-997.1922102185717,418.095935626755,17289479
203,-341.77634723445976,40.324277808171246,208.15292126143595,-179.34677323647836,-157.06863021471509,-842.7127826019948,291.6168330074004,17289493
204,-253.4164777442029,74.8015778141662,184.17837589225064,-100.8657772528021,-16.242959338278524,-759.9208037096948,242.2733097096976,17289495
205,-468.61021506998765,13.577273968811028,210.24678129484937,-236.503532277846,-119.00387803805529,-853.0030880925633,372.72279817080505,17289501
206,-714.9892835348016,-421.2183507504107,-264.1344163196927,-588.6077678627539,-562.234230721951,-957.3291371211988,225.4401647897087,17289507
207,-949.9239035419323,-651.6087395831848,-630.5841070577649,-966.5031518044779,-775.7437150437754,-2295.3732953507497,520.306729807231,17289511
208,-1337.9746330247906,-1223.01965966312,-1072.2992377240491,-1316.9435230601648,-1252.4888647366288,-1773.4439479425464,196.72333807206684,17289517
209,106.63846493983169,478.98242728328626,648.3039704409553,176.95998711891122,301.4418093059189,-1690.4764008418583,532.887433046982,17289571
